,alpha,performance,capacity
0,0.3,0.20686538103033636,8.0
1,0.5,0.23702280428854122,9.0
2,0.7,0.26211313565251604,9.0
3,0.8,0.2895222228584568,10.0
4,0.9,0.2991256385431097,10.0
5,0.95,0.30270381292350634,9.0
6,1.0,0.2895540957931508,9.0
7,1.05,0.30851257242499824,6.0
8,1.1,0.32336464981977736,12.0
9,1.2,0.34777891049829657,11.0
10,1.3,0.3502180164089433,9.0
11,1.4,0.36630192249055143,10.0
12,1.5,0.3746129361495014,10.0
13,2.0,0.3739376310121936,10.0
14,2.5,0.12788902207785155,0.0
15,3.0,0.018187353429254656,0.0
16,3.5,0.01149440821554376,0.0
