,alpha,performance,capacity
0,0.3,0.23385853826312947,9.0
1,0.5,0.26622838174288554,11.0
2,0.7,0.30347360471706647,11.0
3,0.8,0.3337590008255767,12.0
4,0.9,0.3384576709490393,12.0
5,0.95,0.3345850630329108,11.0
6,1.0,0.346071940916252,11.0
7,1.05,0.3659766403977697,13.0
8,1.1,0.3701893766729935,13.0
9,1.2,0.4043933093167882,13.0
10,1.3,0.4201651310490462,14.0
11,1.4,0.3960201117362932,13.0
12,1.5,0.439983578269835,14.0
13,2.0,0.44684499274048717,15.0
14,2.5,0.24963585324091764,6.0
15,3.0,0.09412670897729991,3.0
16,3.5,0.021372066328476613,0.0
