,alpha,performance,capacity
0,0.3,6.549477137516619,8.0
1,0.5,7.576229568801082,9.0
2,0.7,8.554371718468358,5.0
3,0.8,9.21129883763508,9.0
4,0.9,9.130839219214069,10.0
5,0.95,9.396584387386273,10.0
6,1.0,10.120211771466508,11.0
7,1.05,10.224205150521787,11.0
8,1.1,10.372042424417787,10.0
9,1.2,10.987621617645749,10.0
10,1.3,11.251538332225152,12.0
11,1.4,11.622897290455574,9.0
12,1.5,11.73923864123171,6.0
13,2.0,9.548988135934085,7.0
14,2.5,1.5411879667053285,0.0
15,3.0,0.5481174323410449,0.0
16,3.5,0.2718644267446801,0.0
