,alpha,performance,capacity
0,0.3,0.0013118932677936568,8.0
1,0.5,0.001553985052253133,9.0
2,0.7,0.0020122360859709666,10.0
3,0.8,0.0020561352156090174,10.0
4,0.9,0.0020946580298673474,10.0
5,0.95,0.002253143084705196,11.0
6,1.0,0.002238601235232065,11.0
7,1.05,0.0022100228936215906,11.0
8,1.1,0.0021388612672179333,11.0
9,1.2,0.0006492538358253356,15.0
10,1.3,0.0004529362147564961,4.0
11,1.4,0.00041071941720947555,3.0
12,1.5,0.00038600218393580835,3.0
13,2.0,0.00028046468929978025,3.0
14,2.5,0.00016681071708956615,0.0
15,3.0,8.401028487526959e-05,0.0
16,3.5,4.871296715105347e-05,0.0
