,alpha,performance,capacity
0,0.3,0.2054115598789116,8.0
1,0.5,0.2574928916980593,10.0
2,0.7,0.29490827901676026,11.0
3,0.8,0.3037927037682969,11.0
4,0.9,0.2973470568269933,11.0
5,0.95,0.33163578725116655,12.0
6,1.0,0.34917041733477483,12.0
7,1.05,0.35675464105958155,12.0
8,1.1,0.36316261934087973,13.0
9,1.2,0.38327986580239565,13.0
10,1.3,0.3949842065606356,13.0
11,1.4,0.4052051405066042,13.0
12,1.5,0.4074160446694732,13.0
13,2.0,0.43056825173106006,15.0
14,2.5,0.21130564792586434,7.0
15,3.0,0.04645544375963787,0.0
16,3.5,0.018435490652495484,0.0
