,alpha,performance,capacity
0,0.3,5.947612313519762,8.0
1,0.5,7.111527330564896,9.0
2,0.7,6.88198640400523,5.0
3,0.8,7.956760786797331,5.0
4,0.9,9.235038826601263,10.0
5,0.95,9.63719622121134,10.0
6,1.0,9.892204033315933,10.0
7,1.05,10.032769562013376,10.0
8,1.1,10.225655743810398,10.0
9,1.2,11.011251564496705,11.0
10,1.3,11.173429901250145,8.0
11,1.4,11.34171195177347,11.0
12,1.5,11.863661053743831,11.0
13,2.0,11.963616707660462,2.0
14,2.5,4.648232240437647,0.0
15,3.0,1.2851905066879477,0.0
16,3.5,0.45550292057212255,0.0
