,alpha,performance,capacity
0,0.3,6.300376217980587,8.0
1,0.5,7.402206461420684,8.0
2,0.7,8.624374259423242,9.0
3,0.8,8.917091095641576,9.0
4,0.9,9.373564095726,9.0
5,0.95,9.449173175654625,9.0
6,1.0,9.441637726167315,9.0
7,1.05,9.23680582683665,9.0
8,1.1,8.638612265519003,9.0
9,1.2,7.243393913540792,7.0
10,1.3,5.55973813999999,6.0
11,1.4,4.702642230100547,6.0
12,1.5,4.300337608587623,5.0
13,2.0,3.05350416481144,8.0
14,2.5,1.7695252303999223,3.0
15,3.0,1.6008460882228217,0.0
16,3.5,0.6811552373218633,0.0
