,alpha,performance,capacity
0,0.3,2.260091286189503,0.0
1,0.5,2.409851924410792,0.0
2,0.7,2.6149645431919613,0.0
3,0.8,2.7434170106730864,0.0
4,0.9,2.846834794009625,0.0
5,0.95,2.880213355313116,0.0
6,1.0,2.965208016874979,0.0
7,1.05,3.0383370443019615,0.0
8,1.1,3.1297406330109068,0.0
9,1.2,3.2788204245330097,0.0
10,1.3,3.5427408869227492,0.0
11,1.4,3.7570077758610725,0.0
12,1.5,3.898508116599256,0.0
13,2.0,1.9636413754127189,0.0
14,2.5,1.2960714319429654,0.0
15,3.0,1.1157894046277455,0.0
16,3.5,1.0277808144494593,0.0
