,alpha,performance,capacity
0,0.3,6.432109518114471,8.0
1,0.5,7.419086769006176,9.0
2,0.7,7.66838937792248,9.0
3,0.8,7.9380840365577265,6.0
4,0.9,8.730259555815618,9.0
5,0.95,9.132001236818756,9.0
6,1.0,9.534184633858114,10.0
7,1.05,10.270621500381562,6.0
8,1.1,10.254781260226281,11.0
9,1.2,11.178766455946038,12.0
10,1.3,11.106870788020757,2.0
11,1.4,11.857939136116116,12.0
12,1.5,12.291696802253519,11.0
13,2.0,10.84302993336228,9.0
14,2.5,5.106723453113039,0.0
15,3.0,0.6694380594816124,0.0
16,3.5,0.4195771037334795,0.0
