,alpha,performance,capacity
0,0.3,7.138954789207617,9.0
1,0.5,8.245713779036247,10.0
2,0.7,9.227151668229261,10.0
3,0.8,10.368824582491268,12.0
4,0.9,10.480530738060725,12.0
5,0.95,10.557037376278933,12.0
6,1.0,11.454208136599847,13.0
7,1.05,11.614203714758554,12.0
8,1.1,12.064033491524595,13.0
9,1.2,12.323212805301793,14.0
10,1.3,13.249067860899187,14.0
11,1.4,13.292795191805023,15.0
12,1.5,13.661872354551088,14.0
13,2.0,14.028900335600284,1.0
14,2.5,3.104678868272411,4.0
15,3.0,2.474682448918787,3.0
16,3.5,1.635086391475303,3.0
