,alpha,performance,capacity
0,0.3,6.600421063149536,7.0
1,0.5,8.010694597244932,8.0
2,0.7,9.650397600041664,8.0
3,0.8,9.957826969232768,8.0
4,0.9,10.118424380342313,8.0
5,0.95,10.117975622304659,8.0
6,1.0,10.337641122327437,8.0
7,1.05,10.246757860758153,8.0
8,1.1,10.127183549137092,8.0
9,1.2,9.577668776692056,8.0
10,1.3,8.038849160223164,7.0
11,1.4,7.078158600425019,6.0
12,1.5,5.744306631054811,5.0
13,2.0,3.6739047022381492,4.0
14,2.5,0.5124502876834653,0.0
15,3.0,0.7486221565078498,0.0
16,3.5,0.4154960948243972,0.0
