,alpha,performance,capacity
0,0.3,5.74408742225153,7.0
1,0.5,6.296526940052349,7.0
2,0.7,6.743165071219832,7.0
3,0.8,7.010871679738412,7.0
4,0.9,7.345353007057456,7.0
5,0.95,7.487881570124186,7.0
6,1.0,7.557445706826,7.0
7,1.05,7.467990295027128,7.0
8,1.1,7.055082262677259,7.0
9,1.2,6.312363222549771,6.0
10,1.3,5.716137663079944,6.0
11,1.4,5.318441392487973,6.0
12,1.5,4.876238888532045,6.0
13,2.0,1.6464703357847237,3.0
14,2.5,0.5225427153251428,0.0
15,3.0,0.5115786280093132,0.0
16,3.5,0.3344469846748838,0.0
