,alpha,performance,capacity
0,0.3,7.137663508531471,9.0
1,0.5,8.879191435581886,10.0
2,0.7,10.282294105877996,12.0
3,0.8,10.812607730265539,12.0
4,0.9,11.437653064811533,13.0
5,0.95,11.519939513706987,13.0
6,1.0,12.33428348777603,13.0
7,1.05,12.403451563601267,13.0
8,1.1,13.206142793346695,14.0
9,1.2,13.252494010648832,14.0
10,1.3,13.82028941340399,15.0
11,1.4,13.952091386871187,1.0
12,1.5,13.947098586947924,1.0
13,2.0,7.725834422465103,10.0
14,2.5,5.341163492008733,6.0
15,3.0,3.498822332112612,4.0
16,3.5,2.123971442676747,3.0
