,alpha,performance,capacity
0,0.3,6.392757165631127,8.0
1,0.5,7.635704956524415,8.0
2,0.7,8.633623480604374,9.0
3,0.8,8.987300051778025,9.0
4,0.9,9.294368035835904,9.0
5,0.95,9.470619768499176,9.0
6,1.0,9.513154115048948,9.0
7,1.05,9.615711588166581,9.0
8,1.1,9.105483907076076,9.0
9,1.2,6.946054140160644,7.0
10,1.3,5.949961896597153,6.0
11,1.4,4.994287522518701,6.0
12,1.5,4.557851495675995,5.0
13,2.0,2.9967044894180463,4.0
14,2.5,1.6348170930965247,3.0
15,3.0,1.2932828124783107,3.0
16,3.5,1.1863628638612882,3.0
