,alpha,performance,capacity
0,0.3,0.0013284979095929002,7.0
1,0.5,0.0015799517546859624,8.0
2,0.7,0.0017952227326537144,9.0
3,0.8,0.0019033060064028177,9.0
4,0.9,0.0019753199947962086,9.0
5,0.95,0.002003074365420301,9.0
6,1.0,0.0020079569784615743,9.0
7,1.05,0.0019673496742484116,9.0
8,1.1,0.001810732006541075,9.0
9,1.2,0.0014771818908786848,7.0
10,1.3,0.0012027386300395848,6.0
11,1.4,0.001035893629977169,6.0
12,1.5,0.000888594723063189,5.0
13,2.0,0.000646287545428812,4.0
14,2.5,0.00043228847252711744,3.0
15,3.0,0.00039003921218087943,0.0
16,3.5,0.0002532476668570912,0.0
