,alpha,performance,capacity
0,0.3,0.2211841268509017,8.0
1,0.5,0.2610983834710146,10.0
2,0.7,0.29648521605056005,11.0
3,0.8,0.3279957033613037,12.0
4,0.9,0.33069869449700096,12.0
5,0.95,0.33783692600391996,12.0
6,1.0,0.36278869526159335,13.0
7,1.05,0.36411741767052586,13.0
8,1.1,0.3648118564971968,13.0
9,1.2,0.39630307202918785,13.0
10,1.3,0.4184999500960244,14.0
11,1.4,0.4215146494248289,14.0
12,1.5,0.4389614997246011,15.0
13,2.0,0.44574362498060477,1.0
14,2.5,0.10802279520484093,4.0
15,3.0,0.07966739624846571,4.0
16,3.5,0.07851634946955033,4.0
