,alpha,performance,capacity
0,0.3,0.0011415726159312474,6.0
1,0.5,0.0012091804651760366,6.0
2,0.7,0.001267731253758065,6.0
3,0.8,0.001291936999533745,6.0
4,0.9,0.0013382247448972876,6.0
5,0.95,0.0013698482010511429,6.0
6,1.0,0.001400297287721608,6.0
7,1.05,0.0014231975480749161,6.0
8,1.1,0.0014299442268690596,6.0
9,1.2,0.0013480631805484788,5.0
10,1.3,0.0011667495109593806,5.0
11,1.4,0.0010603523326612803,5.0
12,1.5,0.0010328788716433156,5.0
13,2.0,0.0006583701666002778,3.0
14,2.5,0.0003274724905552466,0.0
15,3.0,0.0003734181406376759,0.0
16,3.5,0.000331957741391503,0.0
