,alpha,performance,capacity
0,0.3,7.223979027165602,9.0
1,0.5,8.397319192967396,10.0
2,0.7,10.209732998070779,12.0
3,0.8,10.468057598178731,12.0
4,0.9,11.433079592501805,13.0
5,0.95,11.482337080023648,13.0
6,1.0,11.676472420575463,13.0
7,1.05,12.463137182920304,13.0
8,1.1,11.984934779091517,13.0
9,1.2,12.14721406454858,13.0
10,1.3,12.684746541808895,14.0
11,1.4,13.521375820352787,13.0
12,1.5,13.8621506442598,15.0
13,2.0,9.466243267469956,11.0
14,2.5,6.394077578583545,7.0
15,3.0,3.9919917980483923,2.0
16,3.5,1.8415647130388697,0.0
