,alpha,performance,capacity
0,0.3,0.21556822961391198,8.0
1,0.5,0.26538056261986753,9.0
2,0.7,0.30640614121426724,11.0
3,0.8,0.3415285275940272,12.0
4,0.9,0.34666185704234254,12.0
5,0.95,0.3741963996406506,12.0
6,1.0,0.3811527321176243,12.0
7,1.05,0.4022742167339727,13.0
8,1.1,0.4045138927524027,13.0
9,1.2,0.42488866315230384,14.0
10,1.3,0.4351680342994491,14.0
11,1.4,0.45283178459523443,15.0
12,1.5,0.4588518502240841,1.0
13,2.0,0.17412717479986156,7.0
14,2.5,0.11120105758493182,5.0
15,3.0,0.09455181838738377,4.0
16,3.5,0.07682055138537267,3.0
