,alpha,performance,capacity
0,0.3,0.22369679168287393,9.0
1,0.5,0.28600823818411375,11.0
2,0.7,0.3145854443048618,12.0
3,0.8,0.3494493292357344,13.0
4,0.9,0.3780124976575302,13.0
5,0.95,0.3823638674771235,14.0
6,1.0,0.38274576642815555,14.0
7,1.05,0.4065751207169909,14.0
8,1.1,0.40861624566663635,15.0
9,1.2,0.43004481686998186,15.0
10,1.3,0.43399341675692066,1.0
11,1.4,0.43432677877709197,1.0
12,1.5,0.434991873890686,1.0
13,2.0,0.20888054653037913,8.0
14,2.5,0.09074331430088296,4.0
15,3.0,0.05711799432464216,3.0
16,3.5,0.05334199580373674,3.0
