,alpha,performance,capacity
0,0.3,0.20311493989955723,8.0
1,0.5,0.2358134693547974,9.0
2,0.7,0.2650836077001402,10.0
3,0.8,0.29061189324646286,10.0
4,0.9,0.29615224404188734,11.0
5,0.95,0.3110938546421259,10.0
6,1.0,0.29168050774219595,10.0
7,1.05,0.28876356154810257,10.0
8,1.1,0.3132904459713132,10.0
9,1.2,0.34254186525534525,10.0
10,1.3,0.3598864891225589,6.0
11,1.4,0.37595818211416415,10.0
12,1.5,0.3812086889213356,12.0
13,2.0,0.34890875345712336,9.0
14,2.5,0.08909766989706372,0.0
15,3.0,0.018265911919792162,0.0
16,3.5,0.012980400717321207,0.0
