,alpha,performance,capacity
0,0.3,6.075711910479653,7.0
1,0.5,6.6029381237919536,7.0
2,0.7,7.174731145852617,7.0
3,0.8,7.5078168419124784,7.0
4,0.9,7.903263167252933,7.0
5,0.95,8.06504543212494,7.0
6,1.0,8.14500503663135,7.0
7,1.05,8.067513010584696,7.0
8,1.1,7.6832009228899985,7.0
9,1.2,6.4628854826674536,6.0
10,1.3,5.662528218395964,6.0
11,1.4,5.083743633325861,5.0
12,1.5,4.654340128048859,5.0
13,2.0,2.3874876504813267,3.0
14,2.5,1.0084083091229046,0.0
15,3.0,0.36533027711040256,0.0
16,3.5,0.42379563930048625,0.0
