,alpha,performance,capacity
0,0.3,0.23095783950069293,9.0
1,0.5,0.2625613949211823,10.0
2,0.7,0.2839973778834208,10.0
3,0.8,0.28370314231075805,10.0
4,0.9,0.3537203663982158,12.0
5,0.95,0.3570870042620136,12.0
6,1.0,0.36701927678033935,12.0
7,1.05,0.36691034845359255,12.0
8,1.1,0.37656535789544554,12.0
9,1.2,0.38111362824463757,11.0
10,1.3,0.4084555917369272,13.0
11,1.4,0.41192177209900394,13.0
12,1.5,0.42956613933862436,14.0
13,2.0,0.38562204023302055,12.0
14,2.5,0.17903284521527577,3.0
15,3.0,0.04442404371180957,0.0
16,3.5,0.016648179289054068,0.0
