,alpha,performance,capacity
0,0.3,5.760354004295533,7.0
1,0.5,7.4182738066072105,9.0
2,0.7,6.895495912410651,5.0
3,0.8,8.87521930220497,10.0
4,0.9,9.23365357407527,10.0
5,0.95,9.75282819866506,10.0
6,1.0,9.881500257598843,10.0
7,1.05,10.310217768173386,11.0
8,1.1,10.340315508620938,11.0
9,1.2,10.904559574165058,10.0
10,1.3,11.186699276808069,12.0
11,1.4,11.734543159371498,10.0
12,1.5,11.906763266533458,12.0
13,2.0,10.963167454464461,8.0
14,2.5,3.7261245554172047,0.0
15,3.0,0.6977031748494052,0.0
16,3.5,0.30687512798221556,0.0
