,alpha,performance,capacity
0,0.3,5.69325299922198,8.0
1,0.5,6.7009160799014245,8.0
2,0.7,7.472579491398513,8.0
3,0.8,7.2225752366910045,8.0
4,0.9,8.194758441748569,10.0
5,0.95,8.645153640722496,6.0
6,1.0,9.194636449844356,9.0
7,1.05,9.779345636925557,4.0
8,1.1,9.24545506989902,4.0
9,1.2,10.116310881939363,7.0
10,1.3,10.79097090987636,9.0
11,1.4,11.177296323671081,9.0
12,1.5,11.349945660910295,8.0
13,2.0,10.078089869813324,8.0
14,2.5,3.7937158908973716,0.0
15,3.0,0.8940561389800298,0.0
16,3.5,0.32918213062781665,0.0
