,alpha,performance,capacity
0,0.3,5.6658392447319015,7.0
1,0.5,6.689544770088055,8.0
2,0.7,7.276443237989666,8.0
3,0.8,7.5178573102451365,8.0
4,0.9,7.738626461434763,7.0
5,0.95,7.8247706888059305,7.0
6,1.0,7.864072225373624,7.0
7,1.05,7.797225954369629,7.0
8,1.1,7.504769598277466,7.0
9,1.2,6.371554426026895,6.0
10,1.3,6.064752926439563,5.0
11,1.4,5.266543646505839,5.0
12,1.5,4.889020887916404,5.0
13,2.0,2.1867355934163566,3.0
14,2.5,0.8317302616263876,0.0
15,3.0,0.2908299304719349,0.0
16,3.5,0.45439171764001196,0.0
