,alpha,performance,capacity
0,0.3,0.1719336812044152,7.0
1,0.5,0.22632874894954114,8.0
2,0.7,0.24424064269423962,5.0
3,0.8,0.24836628937101524,10.0
4,0.9,0.26244208477780195,6.0
5,0.95,0.25781754995637546,7.0
6,1.0,0.26594652954684067,7.0
7,1.05,0.2839805689737704,8.0
8,1.1,0.30944931798552244,6.0
9,1.2,0.294783087550998,10.0
10,1.3,0.34452739173892705,12.0
11,1.4,0.3555702947780757,11.0
12,1.5,0.3489024038140999,11.0
13,2.0,0.30912707126339906,9.0
14,2.5,0.08642083762566988,0.0
15,3.0,0.0203827773717147,0.0
16,3.5,0.01054963233936493,0.0
