,alpha,performance,capacity
0,0.3,5.832505381138252,7.0
1,0.5,7.499956302216639,9.0
2,0.7,8.511458759383332,8.0
3,0.8,9.267270512240682,9.0
4,0.9,9.523305779802586,9.0
5,0.95,9.783620615610113,10.0
6,1.0,10.22489002513953,10.0
7,1.05,10.422698180494242,11.0
8,1.1,10.471797538203134,8.0
9,1.2,10.862033532254461,9.0
10,1.3,11.422822185400857,10.0
11,1.4,11.578375068625585,12.0
12,1.5,11.767889390646209,12.0
13,2.0,9.308981581325698,6.0
14,2.5,2.713119442689366,0.0
15,3.0,0.42037242933203617,0.0
16,3.5,0.3251248648705755,0.0
