,alpha,performance,capacity
0,0.3,5.652463542844455,7.0
1,0.5,5.868698007331535,7.0
2,0.7,6.118264072417087,6.0
3,0.8,6.285861439039152,6.0
4,0.9,6.4727255445573215,6.0
5,0.95,6.590128802743564,6.0
6,1.0,6.707055979550462,6.0
7,1.05,6.789214359495051,6.0
8,1.1,6.787438000694982,6.0
9,1.2,6.326978635367704,5.0
10,1.3,5.557837464467537,4.0
11,1.4,5.127550309343021,4.0
12,1.5,4.880824001472931,4.0
13,2.0,3.053078276584153,3.0
14,2.5,1.5533388577488982,3.0
15,3.0,1.3631609351974785,0.0
16,3.5,0.9213476462893235,0.0
