,alpha,performance,capacity
0,0.3,6.145968458807196,8.0
1,0.5,6.4259672721480365,8.0
2,0.7,6.795660066087738,7.0
3,0.8,7.030653404211007,7.0
4,0.9,7.324286828585579,7.0
5,0.95,7.472098983531053,7.0
6,1.0,7.5786126336149175,7.0
7,1.05,7.56058129006193,7.0
8,1.1,7.262053756679557,7.0
9,1.2,6.441650602468065,6.0
10,1.3,5.670164164271301,6.0
11,1.4,5.28202474905651,5.0
12,1.5,4.836017293117848,5.0
13,2.0,2.6377506621549722,4.0
14,2.5,0.6250874667657711,0.0
15,3.0,0.1695162029458673,0.0
16,3.5,0.3364159242097735,0.0
