,alpha,performance,capacity
0,0.3,0.0005456913337444267,4.0
1,0.5,0.0005588921187001526,4.0
2,0.7,0.0005899721506872204,4.0
3,0.8,0.0006100393388506459,4.0
4,0.9,0.0006395448735113476,4.0
5,0.95,0.0006543549707920803,4.0
6,1.0,0.0006712004634148795,4.0
7,1.05,0.0006928509103395148,3.0
8,1.1,0.0007223945571059233,3.0
9,1.2,0.0008085163096952192,3.0
10,1.3,0.0009060771011741653,3.0
11,1.4,0.0008926820539194168,3.0
12,1.5,0.0004397502751280936,12.0
13,2.0,0.0002878473011687425,0.0
14,2.5,0.00019473418095124597,0.0
15,3.0,0.00016902440768411063,0.0
16,3.5,0.00010071223957956865,0.0
