,alpha,performance,capacity
0,0.3,0.0005426395407696353,4.0
1,0.5,0.0005835043322907399,4.0
2,0.7,0.0006374031533984099,3.0
3,0.8,0.0006697384980681656,3.0
4,0.9,0.0007259514400499892,3.0
5,0.95,0.0007666871112015853,3.0
6,1.0,0.0008049664456904248,3.0
7,1.05,0.0008509763652248257,3.0
8,1.1,0.0008942568914709274,3.0
9,1.2,0.0009791538004259848,0.0
10,1.3,0.0009052911893521724,0.0
11,1.4,1.1567735532026343e-05,0.0
12,1.5,0.00017030853672925388,0.0
13,2.0,6.0782199083250145e-05,0.0
14,2.5,0.00012684134623175804,0.0
15,3.0,0.0001268819378790772,0.0
16,3.5,0.00010869143566991062,0.0
