,alpha,performance,capacity
0,0.3,6.3361128576640295,8.0
1,0.5,7.571249297255574,9.0
2,0.7,9.557285347725411,10.0
3,0.8,9.954783914479593,10.0
4,0.9,10.143476804191806,10.0
5,0.95,10.289260216606353,10.0
6,1.0,10.412107342091547,10.0
7,1.05,10.422976624215762,10.0
8,1.1,10.14175170477502,10.0
9,1.2,5.169449911899141,7.0
10,1.3,4.792959315458857,6.0
11,1.4,4.111527395101637,5.0
12,1.5,3.8733902277382377,5.0
13,2.0,2.8540374157970803,4.0
14,2.5,2.0046942544248343,3.0
15,3.0,0.603343840836052,0.0
16,3.5,0.39770308311510283,0.0
