,alpha,performance,capacity
0,0.3,0.000527933469959303,13.0
1,0.5,0.000535369445102926,4.0
2,0.7,0.0005454744774793017,4.0
3,0.8,0.0005547892048037793,4.0
4,0.9,0.0005695553989888701,4.0
5,0.95,0.0005803532220660425,4.0
6,1.0,0.0005935793175977463,4.0
7,1.05,0.0006110560572574842,4.0
8,1.1,0.000635185052208431,4.0
9,1.2,0.000688663870919111,4.0
10,1.3,0.0007702870646772404,0.0
11,1.4,0.0008371493737986493,0.0
12,1.5,0.0007638691490026554,0.0
13,2.0,0.00030197308277318786,3.0
14,2.5,0.00026496435399803446,3.0
15,3.0,0.0002542381933349793,0.0
16,3.5,0.0002455769649325648,0.0
