,alpha,performance,capacity
0,0.3,0.20274821645430946,9.0
1,0.5,0.2578550926604994,11.0
2,0.7,0.28951818846365684,12.0
3,0.8,0.31615403601914854,13.0
4,0.9,0.3179604804851777,13.0
5,0.95,0.3446012702420727,13.0
6,1.0,0.34695728730639436,14.0
7,1.05,0.34808844639066155,14.0
8,1.1,0.35568614057910247,14.0
9,1.2,0.3735850016407725,15.0
10,1.3,0.39079425141239715,15.0
11,1.4,0.39345912175162956,1.0
12,1.5,0.3933643994072203,1.0
13,2.0,0.23348158276247186,9.0
14,2.5,0.14911941550114652,6.0
15,3.0,0.1105529479394143,6.0
16,3.5,0.09353205704199476,5.0
