,alpha,performance,capacity
0,0.3,0.20285455479579165,8.0
1,0.5,0.25132917865337334,10.0
2,0.7,0.2869002239808734,11.0
3,0.8,0.31359352957919306,11.0
4,0.9,0.31992951711464723,12.0
5,0.95,0.34688237409409406,12.0
6,1.0,0.3530844164747453,12.0
7,1.05,0.3587006240344084,12.0
8,1.1,0.3789215630020805,13.0
9,1.2,0.37263027302582574,13.0
10,1.3,0.385473306909788,13.0
11,1.4,0.3926628865580696,14.0
12,1.5,0.4209436878762979,15.0
13,2.0,0.3128517074356979,11.0
14,2.5,0.22286286765551813,8.0
15,3.0,0.15195957412803482,6.0
16,3.5,0.11732428131176775,5.0
