,alpha,performance,capacity
0,0.3,5.444408647521146,6.0
1,0.5,5.777142647430991,6.0
2,0.7,6.02074375375728,6.0
3,0.8,6.16352725469675,6.0
4,0.9,6.35458766945456,6.0
5,0.95,6.47192451979075,6.0
6,1.0,6.589539202935732,6.0
7,1.05,6.682803366325577,6.0
8,1.1,6.6998987483997166,5.0
9,1.2,6.1934072580012565,5.0
10,1.3,5.565600734580884,4.0
11,1.4,5.1716424507382674,4.0
12,1.5,4.748817395615665,4.0
13,2.0,2.4765558892589037,3.0
14,2.5,1.3234012543971456,0.0
15,3.0,0.8248499815913097,0.0
16,3.5,0.4888093232234803,0.0
