,alpha,performance,capacity
0,0.3,2.5095285529702664,4.0
1,0.5,2.6718224785396196,3.0
2,0.7,2.8575655870994012,3.0
3,0.8,2.973751847129209,3.0
4,0.9,3.1002803218805903,4.0
5,0.95,3.1911258939421896,4.0
6,1.0,3.2910950808985744,4.0
7,1.05,3.4226923478461555,4.0
8,1.1,3.5854721883873806,4.0
9,1.2,3.902902313377422,4.0
10,1.3,4.096588748984937,4.0
11,1.4,3.3338021698354527,4.0
12,1.5,1.1988201927939222,0.0
13,2.0,0.627230878485499,0.0
14,2.5,0.5247387010136175,0.0
15,3.0,0.5159739192039053,0.0
16,3.5,0.3210637816329447,0.0
