,alpha,performance,capacity
0,0.3,2.3706321613185595,4.0
1,0.5,2.5491583868643586,4.0
2,0.7,2.7846264447094864,3.0
3,0.8,2.9258900317911096,3.0
4,0.9,3.1714678014380473,3.0
5,0.95,3.349429938159423,3.0
6,1.0,3.516661064229607,3.0
7,1.05,3.717664837071575,3.0
8,1.1,3.9067446953736042,3.0
9,1.2,4.277634259521368,0.0
10,1.3,3.9549502894549864,0.0
11,1.4,0.050536025898434894,0.0
12,1.5,0.7440277830562114,0.0
13,2.0,0.2655395067194176,0.0
14,2.5,0.5541324436760883,0.0
15,3.0,0.5543097766151498,0.0
16,3.5,0.47484083576645214,0.0
