,alpha,performance,capacity
0,0.3,0.0013129961470130297,8.0
1,0.5,0.0015731845402797522,9.0
2,0.7,0.0019704004506031414,10.0
3,0.8,0.0020424478042860615,10.0
4,0.9,0.00207514893714621,10.0
5,0.95,0.00212759114230582,10.0
6,1.0,0.002178486644296119,11.0
7,1.05,0.0021350010553913413,11.0
8,1.1,0.0020028603293712707,11.0
9,1.2,0.0011151923201841694,7.0
10,1.3,0.0009662866591278494,6.0
11,1.4,0.0008261426602563523,5.0
12,1.5,0.0007463127032224163,5.0
13,2.0,0.0005268021737118937,4.0
14,2.5,0.00041781257912882453,3.0
15,3.0,0.00018781058006269518,0.0
16,3.5,0.0002167823390730402,0.0
