,alpha,performance,capacity
0,0.3,0.00045819458365404836,0.0
1,0.5,0.0004900996728292717,0.0
2,0.7,0.0005419358071755169,0.0
3,0.8,0.0005742898630097846,0.0
4,0.9,0.0006003555212049601,0.0
5,0.95,0.0006191054942198443,0.0
6,1.0,0.0006341792367208203,0.0
7,1.05,0.0006594406490954417,0.0
8,1.1,0.0006831743017616951,0.0
9,1.2,0.0007421719673904444,0.0
10,1.3,0.0008031559438905527,0.0
11,1.4,0.000850096419631147,0.0
12,1.5,0.0008684951925732896,0.0
13,2.0,0.00039811163656942595,0.0
14,2.5,0.0003531326456452503,0.0
15,3.0,0.00026926880687114723,0.0
16,3.5,0.00017296951664381573,0.0
