,alpha,performance,capacity
0,0.3,7.195542148096603,9.0
1,0.5,8.538817918821069,10.0
2,0.7,10.188960517522654,12.0
3,0.8,11.167278666321767,13.0
4,0.9,11.319252678078815,13.0
5,0.95,11.5264080604594,13.0
6,1.0,12.178366120209773,13.0
7,1.05,12.370136938883272,14.0
8,1.1,12.50655065373937,14.0
9,1.2,13.282929186971824,14.0
10,1.3,13.453550946665084,14.0
11,1.4,13.676230448768614,15.0
12,1.5,13.70005733594529,15.0
13,2.0,9.36154204016867,10.0
14,2.5,6.048131795454098,6.0
15,3.0,3.0708047033943067,4.0
16,3.5,2.202624543940143,0.0
