,alpha,performance,capacity
0,0.3,6.342192526305722,8.0
1,0.5,7.575549413464374,9.0
2,0.7,8.843756908265583,9.0
3,0.8,9.825268680341168,10.0
4,0.9,10.100554486874044,10.0
5,0.95,10.160563263774709,10.0
6,1.0,10.594284141428718,10.0
7,1.05,10.503490760874291,11.0
8,1.1,9.742007429270632,10.0
9,1.2,5.434772622545753,7.0
10,1.3,4.845012702376341,6.0
11,1.4,4.363245818634868,6.0
12,1.5,3.6580258277346482,5.0
13,2.0,3.0769411220088148,4.0
14,2.5,1.6226065108984338,3.0
15,3.0,1.24923844075359,0.0
16,3.5,0.5603953355718352,0.0
