,alpha,performance,capacity
0,0.3,2.159329260809983,3.0
1,0.5,2.2995980440210486,3.0
2,0.7,2.466047808935907,3.0
3,0.8,2.5674113535934824,0.0
4,0.9,2.6537482333048956,0.0
5,0.95,2.6853424301877347,0.0
6,1.0,2.7043701519287775,0.0
7,1.05,2.7332859640107223,0.0
8,1.1,2.808251575439242,0.0
9,1.2,2.9979957780392783,0.0
10,1.3,3.252824796904415,0.0
11,1.4,3.497151488360867,0.0
12,1.5,3.689740720082434,0.0
13,2.0,2.0579675714810337,0.0
14,2.5,1.2905935049974506,0.0
15,3.0,1.2127027833764457,0.0
16,3.5,1.1229829417761177,0.0
