,alpha,performance,capacity
0,0.3,6.234527498137039,8.0
1,0.5,7.300354500156983,9.0
2,0.7,8.310002802439449,10.0
3,0.8,9.280220092482503,11.0
4,0.9,9.365378267269982,11.0
5,0.95,9.524568760009666,11.0
6,1.0,10.325189464093945,11.0
7,1.05,10.401235979710389,11.0
8,1.1,10.439720057026515,11.0
9,1.2,11.486090513390538,12.0
10,1.3,11.480321274253205,12.0
11,1.4,12.544091735422567,13.0
12,1.5,12.682402556204144,13.0
13,2.0,14.027189769270406,1.0
14,2.5,4.117378796469327,6.0
15,3.0,2.3662781603651655,3.0
16,3.5,1.6310174508730353,0.0
