,alpha,performance,capacity
0,0.3,0.001274164141172121,8.0
1,0.5,0.0013322126732986405,8.0
2,0.7,0.0014088562982122513,7.0
3,0.8,0.0014575744273171828,7.0
4,0.9,0.0015184496469827693,7.0
5,0.95,0.0015490936290863569,7.0
6,1.0,0.001571175726381818,7.0
7,1.05,0.0015674375211621916,7.0
8,1.1,0.001505547669182345,7.0
9,1.2,0.0013354640953067217,6.0
10,1.3,0.00117552179141444,6.0
11,1.4,0.0010950538671227839,5.0
12,1.5,0.001002588910483104,5.0
13,2.0,0.0005468507249259736,4.0
14,2.5,0.00012959129884692616,0.0
15,3.0,3.5143601629091244e-05,0.0
16,3.5,6.97447619558014e-05,0.0
