,alpha,performance,capacity
0,0.3,6.390753289352032,8.0
1,0.5,7.51791672763687,9.0
2,0.7,8.651272010502655,9.0
3,0.8,8.970041686774127,9.0
4,0.9,9.769245389315593,9.0
5,0.95,9.838669583004064,9.0
6,1.0,9.795613947168757,9.0
7,1.05,9.531581000125376,9.0
8,1.1,8.796198213392609,9.0
9,1.2,7.358302569110028,7.0
10,1.3,5.695039665774638,7.0
11,1.4,5.033538772229394,6.0
12,1.5,4.467084422642569,6.0
13,2.0,2.789898712597928,4.0
14,2.5,1.453309485438411,3.0
15,3.0,1.1747043478816936,0.0
16,3.5,0.5181851450406082,0.0
