,alpha,performance,capacity
0,0.3,0.0010424807016336816,6.0
1,0.5,0.0011318363204244,6.0
2,0.7,0.0012176407050145154,6.0
3,0.8,0.0012568674190347323,6.0
4,0.9,0.0013128705023589694,6.0
5,0.95,0.0013416861983945405,6.0
6,1.0,0.0013649514382524017,6.0
7,1.05,0.0013747046205804896,6.0
8,1.1,0.001359947460586535,6.0
9,1.2,0.0012218870223476839,4.0
10,1.3,0.001092771429180781,4.0
11,1.4,0.001037421210606375,4.0
12,1.5,0.0009396208006856843,4.0
13,2.0,0.000422639331414885,3.0
14,2.5,0.00013120054215018715,0.0
15,3.0,8.067015867130846e-05,0.0
16,3.5,6.473262202406522e-05,0.0
