,alpha,performance,capacity
0,0.3,5.68742020497385,7.0
1,0.5,6.2021956474229345,7.0
2,0.7,6.507625238377527,6.0
3,0.8,6.569481010372176,6.0
4,0.9,6.688129541203416,6.0
5,0.95,6.769902626329018,6.0
6,1.0,6.859624779535528,6.0
7,1.05,6.919864838420624,6.0
8,1.1,6.888455150044437,6.0
9,1.2,6.3207452475704775,5.0
10,1.3,5.619353983751365,4.0
11,1.4,4.943486502362982,4.0
12,1.5,4.508556749013574,4.0
13,2.0,2.405841766328842,3.0
14,2.5,1.2026187707734963,0.0
15,3.0,1.3692146580945515,0.0
16,3.5,0.6115374234436486,0.0
