,alpha,performance,capacity
0,0.3,2.5742688483626823,4.0
1,0.5,2.726881751000941,3.0
2,0.7,2.8981269655006616,4.0
3,0.8,2.9925900648507686,4.0
4,0.9,3.0902239544985135,4.0
5,0.95,3.1883418177804064,4.0
6,1.0,3.2775697578254768,4.0
7,1.05,3.3882797459355873,4.0
8,1.1,3.5528055476823344,4.0
9,1.2,3.854845825219135,4.0
10,1.3,4.093797365660407,4.0
11,1.4,3.795649699076143,4.0
12,1.5,0.6332991898767377,0.0
13,2.0,0.1653958636366233,0.0
14,2.5,0.5304643274776062,0.0
15,3.0,0.4823274388851987,0.0
16,3.5,0.49755756099116577,0.0
