,alpha,performance,capacity
0,0.3,2.4084890252499016,4.0
1,0.5,2.5628002916675765,4.0
2,0.7,2.736197787203625,3.0
3,0.8,2.858294121645601,3.0
4,0.9,2.9917890882616964,3.0
5,0.95,3.094010557896658,3.0
6,1.0,3.2117264550047064,3.0
7,1.05,3.337049036241461,3.0
8,1.1,3.513260215430004,3.0
9,1.2,3.8776165457067684,3.0
10,1.3,4.0778435378853075,4.0
11,1.4,2.762044978504547,4.0
12,1.5,0.6060153816534188,0.0
13,2.0,0.136827032805458,0.0
14,2.5,0.5511537219858751,0.0
15,3.0,0.47648921029041524,0.0
16,3.5,0.5032254039782976,0.0
