,alpha,performance,capacity
0,0.3,7.19515029558191,9.0
1,0.5,9.11306173678089,11.0
2,0.7,9.888493649650844,11.0
3,0.8,11.140066001215326,13.0
4,0.9,11.10069058554034,14.0
5,0.95,12.002755998280703,13.0
6,1.0,11.881308637326025,12.0
7,1.05,12.34889304096932,13.0
8,1.1,12.416165785680464,12.0
9,1.2,12.524336557164904,14.0
10,1.3,13.310642090817698,15.0
11,1.4,13.357859132313251,14.0
12,1.5,13.404491239472575,14.0
13,2.0,7.3907936912401135,7.0
14,2.5,2.1592930774783,3.0
15,3.0,0.5128897315494878,0.0
16,3.5,0.2841170188568084,0.0
