,alpha,performance,capacity
0,0.3,0.0005828818713854737,4.0
1,0.5,0.0006254685069408539,4.0
2,0.7,0.0006931322690553475,3.0
3,0.8,0.000734335190952054,3.0
4,0.9,0.0007959607453687066,3.0
5,0.95,0.0008268544029776019,3.0
6,1.0,0.0008562000467859658,3.0
7,1.05,0.0008940234079498378,3.0
8,1.1,0.0009475993674050857,3.0
9,1.2,0.0010265495809111064,3.0
10,1.3,0.0010223315247637058,3.0
11,1.4,7.475291456968102e-05,0.0
12,1.5,4.998781850145426e-05,0.0
13,2.0,6.60412579013109e-05,0.0
14,2.5,8.122473183814046e-05,0.0
15,3.0,5.995478498379284e-05,0.0
16,3.5,6.60272139054226e-05,0.0
