,alpha,performance,capacity
0,0.3,0.0006077056277145757,4.0
1,0.5,0.0006566822589958125,3.0
2,0.7,0.0007180563920892964,3.0
3,0.8,0.0007521337959171709,3.0
4,0.9,0.0008049297185232063,3.0
5,0.95,0.0008338558040606222,3.0
6,1.0,0.000864881737093126,4.0
7,1.05,0.0008992321582884517,0.0
8,1.1,0.0009543986742141915,0.0
9,1.2,0.0010497896048568332,0.0
10,1.3,0.001085346332086477,0.0
11,1.4,0.0005261604840504726,0.0
12,1.5,1.9713586289072892e-05,0.0
13,2.0,7.05030794563369e-05,0.0
14,2.5,8.766153923338367e-05,0.0
15,3.0,6.565614788523965e-05,0.0
16,3.5,7.280544329679296e-05,0.0
