,alpha,performance,capacity
0,0.3,0.0005909246253232967,4.0
1,0.5,0.0006396182216039184,3.0
2,0.7,0.0007021080179859275,3.0
3,0.8,0.0007437867254812997,3.0
4,0.9,0.0007886825551353323,4.0
5,0.95,0.0008159698373768098,4.0
6,1.0,0.0008453621779512566,4.0
7,1.05,0.0008750978903726829,4.0
8,1.1,0.0009303788569478585,4.0
9,1.2,0.0010123737294795525,4.0
10,1.3,0.0010367987619764936,3.0
11,1.4,0.000605928207639129,3.0
12,1.5,5.991339278931787e-06,0.0
13,2.0,6.83450928359074e-05,0.0
14,2.5,8.338690115187405e-05,0.0
15,3.0,6.542444971447507e-05,0.0
16,3.5,6.868579021648105e-05,0.0
