,alpha,performance,capacity
0,0.3,0.0005032960885277014,4.0
1,0.5,0.0005399086788667132,4.0
2,0.7,0.0006018836600950584,4.0
3,0.8,0.0006580312487980164,3.0
4,0.9,0.000724826656925362,3.0
5,0.95,0.000759365621178548,3.0
6,1.0,0.0008140828307659833,3.0
7,1.05,0.0008647934738025546,0.0
8,1.1,0.0009110970687276828,0.0
9,1.2,0.0009184744712834259,0.0
10,1.3,6.037832474154482e-05,0.0
11,1.4,9.161158937986844e-05,0.0
12,1.5,2.5987339640828862e-05,0.0
13,2.0,7.04382230150905e-05,0.0
14,2.5,6.225308422733203e-05,0.0
15,3.0,5.245162837816399e-05,0.0
16,3.5,4.968532763382795e-05,0.0
