,alpha,performance,capacity
0,0.3,0.0006549362461018436,4.0
1,0.5,0.0007096266833669596,4.0
2,0.7,0.000767170573699134,0.0
3,0.8,0.0008033815915051979,0.0
4,0.9,0.0008482827323763781,0.0
5,0.95,0.0008763182912119913,0.0
6,1.0,0.0009100271571359854,0.0
7,1.05,0.0009447860843762761,0.0
8,1.1,0.0009887746104313257,0.0
9,1.2,0.0010488787185795683,0.0
10,1.3,0.0009903041149690282,0.0
11,1.4,7.424324291854522e-05,0.0
12,1.5,7.275291595829234e-05,0.0
13,2.0,6.060364023285153e-05,0.0
14,2.5,7.045897534549788e-05,0.0
15,3.0,7.92628872571713e-05,0.0
16,3.5,6.054870731411531e-05,0.0
