,alpha,performance,capacity
0,0.3,0.0005654347785303948,4.0
1,0.5,0.0006055363104935051,4.0
2,0.7,0.0006699598692568666,3.0
3,0.8,0.0007163506789766295,3.0
4,0.9,0.0007759465754553435,3.0
5,0.95,0.0008036468459239579,3.0
6,1.0,0.0008438566444424721,3.0
7,1.05,0.000901109192930719,3.0
8,1.1,0.0009504317489565336,3.0
9,1.2,0.0010053698401658857,4.0
10,1.3,0.0005901866589087341,5.0
11,1.4,9.095608019819629e-06,0.0
12,1.5,1.2165262487790126e-05,0.0
13,2.0,6.851861015357004e-05,0.0
14,2.5,7.433451070045798e-05,0.0
15,3.0,5.76217213255647e-05,0.0
16,3.5,6.119511765834966e-05,0.0
