,alpha,performance,capacity
0,0.3,6.930770714500454,8.0
1,0.5,8.141924269480317,10.0
2,0.7,9.64835487341531,11.0
3,0.8,10.633903751402613,11.0
4,0.9,11.775698254036069,12.0
5,0.95,11.798463931706637,12.0
6,1.0,12.031500125275993,12.0
7,1.05,12.527915774378966,13.0
8,1.1,12.567519093006373,13.0
9,1.2,13.029429339187162,14.0
10,1.3,13.29473742619811,14.0
11,1.4,13.397996093903105,15.0
12,1.5,13.862954604304885,15.0
13,2.0,5.78525828118447,7.0
14,2.5,4.6982271469783905,5.0
15,3.0,4.822488085642726,5.0
16,3.5,3.4855789468142526,5.0
