,alpha,performance,capacity
0,0.3,7.196567912821635,9.0
1,0.5,9.303450819685677,11.0
2,0.7,11.374609379250417,12.0
3,0.8,11.787111613181986,12.0
4,0.9,12.581498649152076,13.0
5,0.95,12.570132568928258,13.0
6,1.0,13.133581441307912,14.0
7,1.05,13.105568899109004,14.0
8,1.1,13.0909433144245,14.0
9,1.2,13.5171106552811,15.0
10,1.3,13.959329774537185,1.0
11,1.4,13.943458619983788,1.0
12,1.5,13.922418444268821,1.0
13,2.0,6.447915597501408,7.0
14,2.5,3.59997819028013,4.0
15,3.0,3.189755237266373,4.0
16,3.5,3.7072609225022286,4.0
