,alpha,performance,capacity
0,0.3,7.163925514209924,9.0
1,0.5,8.529859595791581,10.0
2,0.7,10.485594715053223,12.0
3,0.8,11.636220491882233,12.0
4,0.9,12.57825566653194,13.0
5,0.95,12.598816819170036,13.0
6,1.0,12.59397640296259,13.0
7,1.05,13.125084702668467,14.0
8,1.1,13.092780072086114,14.0
9,1.2,13.54600046897233,15.0
10,1.3,13.96579988014403,1.0
11,1.4,13.969540320611788,1.0
12,1.5,13.968847336325748,1.0
13,2.0,6.144558977907959,6.0
14,2.5,4.578257455806469,6.0
15,3.0,4.5408260262276245,5.0
16,3.5,4.400420100148683,5.0
