,alpha,performance,capacity
0,0.3,6.255138666561132,8.0
1,0.5,8.076268799734097,10.0
2,0.7,9.442918910117164,10.0
3,0.8,10.418878952487232,11.0
4,0.9,10.805402108481616,11.0
5,0.95,11.14600367356794,12.0
6,1.0,11.67970289631211,12.0
7,1.05,11.863505876904775,12.0
8,1.1,12.252068905666993,13.0
9,1.2,12.478485717920208,13.0
10,1.3,12.949641534323408,14.0
11,1.4,13.069795576559681,14.0
12,1.5,13.334937170523668,14.0
13,2.0,8.739994499963496,9.0
14,2.5,5.434060203387546,7.0
15,3.0,4.890488585021133,5.0
16,3.5,4.5481880362618075,5.0
