,alpha,performance,capacity
0,0.3,7.176356658667751,9.0
1,0.5,8.300634183215394,10.0
2,0.7,10.525144769309236,12.0
3,0.8,11.733945405347566,12.0
4,0.9,12.35103798729603,13.0
5,0.95,12.576674073914507,13.0
6,1.0,12.583654891940473,13.0
7,1.05,13.032046349464142,14.0
8,1.1,13.009274892181214,14.0
9,1.2,13.457802958783489,15.0
10,1.3,13.734605718152356,15.0
11,1.4,13.906428463601172,1.0
12,1.5,13.925041111834119,1.0
13,2.0,5.261713437899687,6.0
14,2.5,4.258114412625578,5.0
15,3.0,3.978143360337067,5.0
16,3.5,3.2882788630166506,4.0
