,alpha,performance,capacity
0,0.3,7.105051332079622,9.0
1,0.5,8.49578393208596,10.0
2,0.7,10.406338819845606,11.0
3,0.8,10.801184244882778,11.0
4,0.9,11.717309285712366,12.0
5,0.95,11.729262988201963,12.0
6,1.0,12.54539771955771,13.0
7,1.05,12.567199346487259,13.0
8,1.1,12.565520858372984,13.0
9,1.2,12.990890740868812,14.0
10,1.3,13.420298893761771,15.0
11,1.4,13.34806667311817,15.0
12,1.5,13.90981222880807,1.0
13,2.0,5.661305330393261,7.0
14,2.5,4.859327066238062,5.0
15,3.0,4.217598334733299,6.0
16,3.5,3.6141812979032015,4.0
